charge_rate,discharge_rate,AI_computation,offload,no_offload,best_offload
0.0001,0.00726896551724138,0.0089,4138,2018,4071.1277491810943
0.0001,0.00726896551724138,0.01,4271,1908,4071.1277491810943
0.0001,0.0076103448275862086,0.0001,4282,4213,3890.8765652951693
0.0001,0.0076103448275862086,0.0012000000000000001,4257,3708,3890.8765652951693
0.0001,0.0076103448275862086,0.0023,4248,3279,3890.8765652951693
0.0001,0.0076103448275862086,0.0034,4230,2953,3890.8765652951693
0.0001,0.0076103448275862086,0.0045000000000000005,4181,2699,3890.8765652951693
0.0001,0.0076103448275862086,0.005600000000000001,4208,2483,3890.8765652951693
0.0001,0.0076103448275862086,0.0067,4144,2272,3890.8765652951693
0.0001,0.0076103448275862086,0.0078000000000000005,4179,2124,3890.8765652951693
